ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.ACC	GoodBye.CRESP	GoodBye.DurationError	GoodBye.OnsetDelay	GoodBye.OnsetTime	GoodBye.OnsetToOnsetTime	GoodBye.RESP	GoodBye.RT	GoodBye.RTTime	Group	Instructions.ACC	Instructions.CRESP	Instructions.DurationError	Instructions.OnsetDelay	Instructions.OnsetTime	Instructions.OnsetToOnsetTime	Instructions.RESP	Instructions.RT	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Trigger.DurationError	Trigger.OffsetTime	Trigger.OnsetDelay	Trigger.OnsetTime	Trigger.OnsetToOnsetTime	Block	BlockList	BlockList.Cycle	BlockList.Sample	PracticeMode	Procedure[Block]	Running[Block]	Trial	ConditionNumber	CorrectAnswer	CuePositionY	CuePositionY2	DurationOfFixation	DurationOfTarget	FlankerType	IntervalBetweenCueAndTarget	PracSlideFixationEnd.DurationError	PracSlideFixationEnd.OnsetDelay	PracSlideFixationEnd.OnsetTime	PracSlideFixationEnd.OnsetToOnsetTime	PracSlideFixationStart.DurationError	PracSlideFixationStart.OnsetDelay	PracSlideFixationStart.OnsetTime	PracSlideFixationStart.OnsetToOnsetTime	PracSlideTarget.ACC	PracSlideTarget.CRESP	PracSlideTarget.DurationError	PracSlideTarget.OnsetDelay	PracSlideTarget.OnsetTime	PracSlideTarget.OnsetToOnsetTime	PracSlideTarget.RESP	PracSlideTarget.RT	PracSlideTarget.RTTime	PracSlideTarget.Tag	Procedure[Trial]	Running[Trial]	sound	TargetDirection	TargetFilePath	TargetImage	TargetPosition	TargetType	TrialList	TrialList.Cycle	TrialList.Sample	TrialNumber	WarningType
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	21	21	2	480	-140	266	1000	neutral	450	-33	33	279779	0	-1	1	276412	0	1	2	-999999	1	278395	0	2	351	278746		PracTrialProc	TrialList	?	right	stimuli\	ooroo	480	up	42	2	69	42	up
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	22	5	2	-140	-140	689	1000	incongruent	450	-40	40	282962	0	0	0	280012	0	1	2	-999999	0	281445	0	2	478	281923		PracTrialProc	TrialList	?	right	stimuli\	llrll	600	down	10	2	70	10	no
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	23	10	2	540	-140	240	1000	congruent	450	-43	43	287028	0	-1	1	283612	0	1	2	-999999	15	285595	0	2	391	285986		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	600	down	20	2	71	20	center
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	24	13	2	480	600	45	1000	congruent	450	0	43	290828	0	-3	3	287228	0	1	2	-999999	6	289378	0	2	408	289786		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	480	up	26	2	72	26	double
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	25	15	2	480	600	406	1000	neutral	450	-36	36	294061	0	-31	31	290861	0	1	2	-999999	2	292645	0	2	381	293026		PracTrialProc	TrialList	?	right	stimuli\	ooroo	480	up	30	2	73	30	double
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	26	16	1	600	480	580	1000	congruent	450	-37	37	297494	0	-13	13	294444	0	1	1	-999999	7	296044	0	1	414	296458		PracTrialProc	TrialList	?	left	stimuli\	lllll	600	down	31	2	74	31	double
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	27	7	1	540	-140	153	1000	congruent	450	-30	30	301527	0	-7	7	298044	0	1	1	-999999	14	300144	0	1	354	300498		PracTrialProc	TrialList	?	left	stimuli\	lllll	480	up	13	2	75	13	center
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	28	24	1	600	-140	963	1000	neutral	450	-38	38	304327	0	-11	11	301661	0	0	1	-999999	3	302861	0	2	429	303290		PracTrialProc	TrialList	?	left	stimuli\	ooloo	600	down	47	2	76	47	down
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	29	23	1	600	-140	192	1000	incongruent	450	-37	37	308710	0	-9	9	305261	0	1	1	-999999	14	307094	0	1	580	307674		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	45	2	77	45	down
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	30	19	2	480	-140	796	1000	congruent	450	-29	29	311710	0	-12	12	308877	0	1	2	-999999	13	310260	0	2	422	310682		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	480	up	38	2	78	38	up
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	31	6	2	-140	-140	-61	1000	neutral	450	161	40	316193	0	0	0	312477	0	1	2	-999999	16	314610	0	2	544	315154		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	12	2	79	12	no
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	32	15	1	480	600	642	1000	neutral	450	-28	28	319077	0	-135	135	316227	0	1	1	-999999	0	317710	0	1	340	318050		PracTrialProc	TrialList	?	left	stimuli\	ooloo	480	up	29	2	80	29	double
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	33	7	2	540	-140	854	1000	congruent	450	-27	27	322476	0	-2	2	319693	0	1	2	-999999	13	321026	0	2	424	321450		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	480	up	14	2	81	14	center
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	34	2	2	-140	-140	918	1000	incongruent	450	-33	33	326026	0	-7	7	323310	0	1	2	-999999	9	324593	0	2	401	324994		PracTrialProc	TrialList	?	right	stimuli\	llrll	480	up	4	2	82	4	no
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	35	4	1	-140	-140	133	1000	congruent	450	-33	41	330426	0	-15	15	326926	0	1	1	-999999	8	328909	0	1	477	329386		PracTrialProc	TrialList	?	left	stimuli\	lllll	600	down	7	2	83	7	no
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	36	6	1	-140	-140	294	1000	neutral	450	-34	34	333859	0	-8	8	330526	0	1	1	-999999	2	332476	0	1	350	332826		PracTrialProc	TrialList	?	left	stimuli\	ooloo	600	down	11	2	84	11	no
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	37	22	1	600	-140	524	1000	congruent	450	-33	33	337242	0	-7	7	334126	0	1	1	-999999	15	335892	0	1	318	336210		PracTrialProc	TrialList	?	left	stimuli\	lllll	600	down	43	2	85	43	down
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	38	18	2	600	480	864	1000	neutral	450	-28	28	340509	0	-9	9	337742	0	1	2	-999999	13	339059	0	2	423	339482		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	36	2	86	36	double
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	39	12	2	540	-140	397	1000	neutral	450	-40	40	344592	0	-14	14	341359	0	1	2	-999999	5	343192	0	2	361	343553		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	24	2	87	24	center
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	40	11	1	540	-140	574	1000	incongruent	450	-41	41	348025	0	-9	9	344958	0	1	1	-999999	10	346575	0	1	410	346985		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	21	2	88	21	center
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	41	17	1	600	480	872	1000	incongruent	450	-29	29	351325	0	0	0	348558	0	1	1	-999999	11	349792	0	1	505	350297		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	33	2	89	33	double
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	42	24	2	600	-140	303	1000	neutral	450	-27	27	355491	0	-7	7	352175	0	1	2	-999999	0	354125	0	2	340	354465		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	48	2	90	48	down
ANT_fMRI_Run1	14	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312695</Frequency><Timestamp dt:dt="r8">41700947092</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-06-22T03:57:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-14-1	60.003	1.0.0.84	0		-999999	14	377423	0	1	2130	379553	1	0		-999999	104	5709	0	1	10089	-1248097768	Professional	2.0.10.356	2.0.10.356	06-22-2017	2017/6/22 3:57:20	11:57:20	2.0.10.252	-999999	23094	77	15876	0	2	2	1	2	?	BlockProc	BlockList	43	4	2	-140	-140	654	1000	congruent	450	-38	38	358758	0	-8	8	355775	0	1	2	-999999	8	357308	0	2	413	357721		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	600	down	8	2	91	8	no
